transaction_id,timestamp,user_id,card_number,bin_number,merchant_id,merchant_category,transaction_amount,currency,location,device_id,ip_address,foreign_ip_flag,fraud_label,hour_of_day,day_of_week,is_weekend,amount_log
1f9e3913-13e7-43e5-8e68-3542418979a9,2022-10-08 09:31:19.713469,F000024,4499987093391363,449998,M00022,Retail,102.09,USD,Lake Debbieton,984d44d3,108.134.20.64,1,1,9,5,1,4.635602393108293
f0a7fc7c-13e8-4bc5-af84-3fdab3e6896c,2022-10-08 09:33:18.965572,F000024,4499987093391363,449998,M00112,Restaurant,249.26,USD,Lake Debbieton,984d44d3,92.178.49.251,1,1,9,5,1,5.522500377436909
b03a1256-4fc2-4688-8971-74f28b930607,2022-10-08 09:34:28.697052,F000024,4126410603267537,412641,M00022,Retail,290.75,USD,Gregoryhaven,43f80723,218.69.95.155,0,1,9,5,1,5.675897271166665
c090f158-f296-4eae-969f-249475171341,2022-10-08 09:35:02.884972,F000024,4126410603267537,412641,M00112,Restaurant,352.73,USD,Lake Debbieton,984d44d3,75.96.106.185,1,1,9,5,1,5.868533910256692
289b78f6-c683-4ec2-ad3d-fc4a37661679,2022-10-08 09:36:08.823606,F000024,4126410603267537,412641,M00012,Retail,443.73,USD,Lake Debbieton,984d44d3,122.245.123.79,1,1,9,5,1,6.09746735645105
ab94b54c-6c05-4581-a0b9-a08ae5bc431b,2022-10-08 09:36:41.842248,F000024,4499987093391363,449998,M00022,Retail,314.42,USD,Lake Mary,984d44d3,115.243.69.176,1,1,9,5,1,5.7539050840594115
6a018e56-147f-4a6f-9c5c-a69bb27e396a,2022-10-08 09:37:32.960828,F000024,4499987093391363,449998,M00012,Retail,500.0,USD,Lake Debbieton,984d44d3,216.168.180.51,1,1,9,5,1,6.2166061010848646
298e8953-e0d1-4e2d-8634-f710f8f28340,2022-10-08 09:39:14.779422,F000024,4126410603267537,412641,M00022,Retail,500.0,USD,Lake Debbieton,984d44d3,199.125.238.37,1,1,9,5,1,6.2166061010848646
955750f5-78da-43e8-8546-7601ce7f3665,2022-10-09 12:20:50.081193,U000488,4373377731268812,437337,M00083,Travel,178.95,USD,Lake David,b643a470,153.13.106.215,0,0,12,6,1,5.19267903452504
6c14bdaf-a668-4f1e-85cf-22973d2ca86c,2022-10-09 14:14:49.656739,U000895,4036883004837935,403688,M00154,Retail,121.98,USD,Danielland,d4e4ddea,63.170.246.141,0,0,14,6,1,4.812021740525323
3666229e-5463-43d8-bc48-0ef52f1f412c,2022-10-09 16:52:18.538166,U000802,4553981889073783,455398,M00176,Retail,163.76,USD,South Margaret,c0d2b823,164.54.195.247,0,0,16,6,1,5.10448986956788
a94ddbc0-8e43-4630-99d0-2545dc284b43,2022-10-10 12:01:13.790450,U000526,4604067200784362,460406,M00150,Entertainment,209.31,USD,Robinsonside,c5ef655c,121.205.203.34,0,0,12,0,0,5.348582632695587
4d529832-1ec2-447c-af29-48e4e2b91134,2022-10-10 12:49:43.598654,U000919,4054739862214053,405473,M00064,Travel,207.66,USD,West Shawnhaven,cd024b4c,18.38.154.211,0,0,12,0,0,5.3407061330398236
76c906cc-7a22-47a7-8c5c-b21db41e32b8,2022-10-10 13:44:28.923707,U000100,4115542622189095,411554,M00022,Retail,326.84,USD,South Michael,81ed7fe2,58.151.198.63,0,0,13,0,0,5.79252568449059
80c53dca-1726-4b21-83df-7f258dba497b,2022-10-10 17:06:34.519083,U000356,4985298940626071,498529,M00113,Retail,830.91,USD,Combsland,eecf49cf,71.196.182.222,0,0,17,0,0,6.723724261893156
ae84f32d-b5b5-46c6-955d-7cdd0aabc2b0,2022-10-10 17:28:00.471359,U000790,4322394612128983,432239,M00197,Retail,51.2,USD,Lake Michelleville,7d0d962a,207.70.156.28,0,0,17,0,0,3.955082494888593
b9b3ddd0-d6c2-432b-85e8-87141f4c738e,2022-10-11 13:09:01.551072,U000566,4605986787442277,460598,M00112,Restaurant,86.36,USD,North Susan,80be58c3,153.192.218.171,0,0,13,1,0,4.470037511996595
88ccf124-51b6-4704-95bd-6a2e17be1432,2022-10-11 15:34:01.386960,U000179,4117518689268608,411751,M00012,Retail,81.86,GBP,Royfort,38df8c14,64.242.44.168,0,0,15,1,0,4.417152436649256
2f0ff85c-54ea-46c5-99c6-f64cee7d8203,2022-10-11 15:46:59.203199,U000586,4987313797166986,498731,M00038,Travel,235.43,USD,Port Grant,c89e1806,206.144.58.45,0,0,15,1,0,5.465652181033668
92519c90-4045-4db3-b537-073ca88aa69a,2022-10-11 16:31:27.541966,U000628,4897059161186386,489705,M00197,Retail,102.97,USD,Nolanhaven,2f519d6c,96.89.35.83,0,0,16,1,0,4.644102395989878
da138977-f005-4708-9f2d-ec5f9c0e0800,2022-10-12 10:32:04.390831,U000509,4109109032671498,410910,M00181,Restaurant,167.42,USD,Elizabethborough,937ca4bf,66.202.174.128,0,0,10,2,0,5.126460859601846
2a918126-df57-4226-9c75-261390fabcdd,2022-10-12 15:07:57.746865,U000175,4689363926495781,468936,M00044,Retail,154.26,USD,East Denise,9d15eb07,150.0.92.254,0,0,15,2,0,5.045101130977534
1e463d19-944c-4336-a27e-47f929ff5a5f,2022-10-13 09:01:41.291198,U000373,4392836929445513,439283,M00171,Restaurant,261.33,USD,South Robertberg,a816fddc,171.147.95.120,0,0,9,3,0,5.56960325318826
4cb063b9-b445-43d7-9b79-5d739f2895b1,2022-10-13 09:05:31.816547,F000001,4639714920757413,463971,M00153,Restaurant,10.0,USD,Robinport,14fbcbcb,186.30.31.212,1,1,9,3,0,2.3978952727983707
2c45345b-aea7-40e4-a469-c1100150f821,2022-10-13 09:07:07.674721,F000001,4639714920757413,463971,M00119,Retail,161.28,USD,Robinport,14fbcbcb,154.218.64.115,1,1,9,3,0,5.089323238338246
94eea45c-030b-473c-b572-787e5f5d55ed,2022-10-13 09:07:56.653651,F000001,4639714920757413,463971,M00153,Restaurant,125.45,USD,Robinport,14fbcbcb,58.152.241.196,1,1,9,3,0,4.839846973115974
575fbfec-762e-4e23-b1d1-25fdd3cd51e7,2022-10-13 09:09:17.403189,F000001,4639714920757413,463971,M00133,Entertainment,282.49,GBP,Robinport,14fbcbcb,137.83.214.210,1,1,9,3,0,5.647176849177081
6b566915-a76f-45e3-abc9-24c7cc2fda17,2022-10-13 09:09:43.199712,F000001,4639714920757413,463971,M00133,Entertainment,500.0,USD,Robinport,14fbcbcb,43.44.97.123,0,1,9,3,0,6.2166061010848646
743a71ab-5876-4422-8418-7f534a858df5,2022-10-13 09:10:27.420406,F000001,4639714920757413,463971,M00153,Restaurant,500.0,USD,Robinport,14fbcbcb,200.156.126.155,1,1,9,3,0,6.2166061010848646
2f897054-3a39-4fe8-9189-1f3a5c90a583,2022-10-13 14:02:04.076605,U000181,4510162249998272,451016,M00196,Restaurant,73.29,USD,Sarahland,e8328897,141.171.221.229,0,0,14,3,0,4.307976353163715
02c1cae5-0491-449b-9eb0-4f2008c2acbe,2022-10-13 17:11:47.333764,U000594,4096617718249897,409661,M00118,Restaurant,252.11,USD,New Ambertown,e5ae51f7,125.75.178.190,0,0,17,3,0,5.533824176845645
982946c2-f045-48cc-97fa-d637d342312d,2022-10-13 17:30:41.938848,U000093,4627828274225795,462782,M00036,Travel,263.06,USD,Port Michaeltown,348a7968,202.121.58.229,0,0,17,3,0,5.576176350051055
e7180976-c03e-4615-a658-c883c16b88a7,2022-10-14 11:11:10.142753,U000082,4477358662961943,447735,M00073,Retail,70.11,USD,Kathleenville,7b54a671,178.220.174.135,0,0,11,4,0,4.2642279738954265
f6ccb71f-51d4-4532-a5ec-060c696bf0fe,2022-10-14 12:33:48.221206,U000164,4356475705120463,435647,M00126,Retail,159.94,USD,New Theodoreborough,dafe357d,21.223.140.5,0,0,12,4,0,5.081031624717987
88390336-f700-4ba0-afa3-58aeea617402,2022-10-14 15:52:56.334286,U000356,4985298940626071,498529,M00050,Retail,97.23,USD,Combsland,eecf49cf,71.196.143.217,0,0,15,4,0,4.5873116676867784
899d42b2-f399-4ada-ab53-ebb5ceb69dbc,2022-10-14 17:46:49.133297,U000845,4471855940799231,447185,M00082,Restaurant,187.02,USD,West Laurastad,edbcb523,65.37.15.49,0,0,17,4,0,5.236548340150405
f45c6693-7aeb-42d4-8416-590baf31fc02,2022-10-15 17:14:43.678089,U000881,4428662510857389,442866,M00021,Restaurant,115.38,EUR,North Thomasport,753b61f0,91.213.214.90,0,0,17,5,1,4.756860699228524
1a9cc35e-91bd-4d93-9797-0f05ddd84b2a,2022-10-16 12:31:02.836657,U000745,4329986515902571,432998,M00173,Travel,41.65,USD,Susanview,d37bc569,142.233.251.156,0,0,12,6,1,3.753027273937688
816c0e4d-d0d8-420f-ba35-fce63ef58786,2022-10-16 17:25:37.471055,U000583,4703180533962744,470318,M00141,Restaurant,200.31,USD,Prestonchester,f6ebc4fd,146.122.178.86,0,0,17,6,1,5.304846008510737
af3489fb-b615-43e9-aed1-9e2f3e2324ef,2022-10-17 09:52:14.319754,U000407,4604873682691169,460487,M00170,Entertainment,36.53,USD,South Keith,5c929878,61.67.102.68,0,0,9,0,0,3.6251406131469297
bfd0a2d6-5c1d-476c-99ee-7129dc24f059,2022-10-17 11:55:02.154323,U000081,4856218501631597,485621,M00097,Restaurant,173.74,GBP,Novakmouth,7275da4b,58.48.174.81,0,0,11,0,0,5.163299154869948
d2213a1e-d8f2-47c3-9d79-efad8945df32,2022-10-17 12:18:49.077766,U000137,4158328182688611,415832,M00172,Restaurant,203.48,USD,Allenbury,159c8817,186.76.119.103,0,0,12,0,0,5.32047017118917
0c150b62-9f6d-4605-89e6-aa4583eb50b6,2022-10-17 14:16:59.082381,U000712,4412918285181613,441291,M00122,Travel,402.99,USD,Ronaldtown,43c35289,46.160.37.158,0,0,14,0,0,6.001390125179555
de5a967a-8aec-4675-8075-8d9ca8f21b24,2022-10-18 10:33:41.523304,U000443,4097626374845392,409762,M00097,Restaurant,189.55,USD,Crossborough,d1b7b2d5,65.119.252.147,0,0,10,1,0,5.249914627319869
d2d461a5-6597-4b92-b8c3-e756b089b41a,2022-10-18 12:14:16.663394,U000114,4675289539264429,467528,M00081,Retail,136.52,USD,Juliebury,f7d27668,181.153.103.146,0,0,12,1,0,4.923769361074594
acd47b73-a594-4aa7-bd9c-12486088513e,2022-10-18 16:49:05.528292,U000853,4782337209451675,478233,M00152,Restaurant,57.69,EUR,North Lorraine,f02d091e,179.68.28.118,0,0,16,1,0,4.072269354570243
6b720902-656a-4636-845b-00b18ce6ee38,2022-10-19 11:09:51.369013,U000267,4877580304687505,487758,M00009,Retail,340.36,USD,Leeland,eb36bffa,187.124.58.226,0,0,11,2,0,5.832937638879745
c3a1e671-9987-4c41-8a69-7003f07acb69,2022-10-19 12:50:49.491902,U000372,4375137651588153,437513,M00179,Restaurant,75.52,GBP,Jacobsmouth,525c7b59,19.35.218.200,0,0,12,2,0,4.337552144572052
b9a950e3-5d63-4ec7-bca6-9e946118e127,2022-10-19 14:14:15.911420,U000657,4202170754853462,420217,M00091,Restaurant,337.38,USD,Matthewshire,97723cec,42.34.95.41,0,0,14,2,0,5.82416952433065
804bd93b-5078-46b2-ac18-9198980a0ce0,2022-10-19 17:14:39.107490,U000471,4824575983399145,482457,M00198,Entertainment,44.44,USD,Torresfort,8abe0108,119.160.253.67,0,0,17,2,0,3.816392774412896
c0c14b9e-1851-4b68-b59e-0696e2a24a3f,2022-10-20 10:24:42.893061,F000025,4536064004748670,453606,M00080,Restaurant,297.37,USD,Nancyfurt,d0429285,182.222.89.222,1,1,10,3,0,5.698334327082475
24f4145f-f98e-46a0-9d98-6b2a54442550,2022-10-20 10:27:45.357881,F000025,4536064004748670,453606,M00014,Restaurant,804.39,USD,Nancyfurt,d0429285,128.102.255.230,1,1,10,3,0,6.6913266321495595
f07e6335-1bb2-48ab-8762-09c9cdec88cf,2022-10-20 10:28:32.327018,F000025,4536064004748670,453606,M00014,Restaurant,735.61,USD,Boydbury,d0429285,27.215.166.3,1,1,10,3,0,6.602058579808034
9af8319c-3258-4a12-b854-34387b3a2711,2022-10-20 10:31:29.647539,F000025,4763101089654615,476310,M00014,Restaurant,142.77,USD,Nancyfurt,d0429285,118.242.26.176,1,1,10,3,0,4.9682148004345015
0a94fc6b-8af7-4bf1-87e8-394d8a15632e,2022-10-20 10:51:42.708861,U000366,4111483753745849,411148,M00115,Travel,186.51,USD,Port Theresa,9fea56e5,49.38.230.30,0,0,10,3,0,5.233832177321627
8c7cc0fc-005b-495e-a631-e3ad0beabd02,2022-10-20 11:54:28.921846,F000013,4072720814723738,407272,M00173,Travel,10.0,USD,Roberttown,baefdfcf,206.22.218.12,1,1,11,3,0,2.3978952727983707
bc2738bd-f36b-4e39-a208-9547b8f864eb,2022-10-20 11:55:05.891440,F000013,4072720814723738,407272,M00173,Travel,65.56,GBP,Roberttown,baefdfcf,114.16.26.201,1,1,11,3,0,4.198103796512953
f8fa2e39-183a-4931-841e-752049953205,2022-10-20 11:56:53.441215,F000013,4072720814723738,407272,M00160,Retail,23.62,USD,Roberttown,baefdfcf,144.224.42.170,1,1,11,3,0,3.2035591207563074
2a43e4ce-b181-473c-b373-a8d15294cbc9,2022-10-20 11:58:43.140109,F000013,4072720814723738,407272,M00160,Retail,193.99,USD,Roberttown,baefdfcf,21.183.244.182,1,1,11,3,0,5.272948275197495
57079937-3acf-4fbb-b3b6-28296a9774d7,2022-10-20 11:59:17.461279,F000013,4072720814723738,407272,M00160,Retail,224.3,USD,Roberttown,baefdfcf,112.219.62.135,1,1,11,3,0,5.4174328474381985
ceefeed3-f1a9-4206-af47-9eca15ca7334,2022-10-20 11:59:53.977464,F000013,4072720814723738,407272,M00160,Retail,295.34,USD,Roberttown,baefdfcf,60.32.128.28,1,1,11,3,0,5.691507443780589
fa0ff229-9cde-4fc1-b82c-00a1c4c808cf,2022-10-20 12:00:22.810053,F000013,4072720814723738,407272,M00160,Retail,288.19,USD,Roberttown,baefdfcf,45.42.82.35,1,1,12,3,0,5.667083911540161
f5a9ce9a-16c0-4570-b4f2-2298b5c9908b,2022-10-20 12:01:32.576549,F000013,4072720814723738,407272,M00173,Travel,500.0,USD,Roberttown,1d9657ed,179.62.108.221,1,1,12,3,0,6.2166061010848646
f0ebecdd-b332-45ad-bea2-27df33fb4b95,2022-10-20 12:02:08.983551,F000013,4072720814723738,407272,M00163,Entertainment,233.87,USD,Roberttown,dcadb595,200.179.214.117,1,1,12,3,0,5.459032169587933
c963c8ee-c8d5-431f-b84d-95e5caf5b693,2022-10-20 12:03:30.660239,F000013,4072720814723738,407272,M00173,Travel,206.44,USD,Roberttown,baefdfcf,119.194.199.2,1,1,12,3,0,5.334842141230409
7f3f7d88-98ee-4a8b-bfd9-92bec85d1977,2022-10-20 12:05:18.233694,F000013,4072720814723738,407272,M00160,Retail,379.02,USD,Roberttown,baefdfcf,190.158.189.113,1,1,12,3,0,5.940223882914386
c087a237-6f27-4847-a3b6-d9f2f87e5c1b,2022-10-20 12:06:09.176027,F000013,4072720814723738,407272,M00160,Retail,302.37,USD,Roberttown,b0d8459a,185.221.197.103,1,1,12,3,0,5.714953182658373
f5578f3f-da46-4184-a4ab-985b3a1e1ce6,2022-10-20 12:06:54.746717,F000013,4072720814723738,407272,M00173,Travel,350.75,EUR,Roberttown,baefdfcf,189.175.71.151,1,1,12,3,0,5.862920695994498
dc56568e-e59b-4359-bb13-7d797c967228,2022-10-21 10:22:45.075644,U000262,4140578617063043,414057,M00142,Retail,59.55,EUR,East Kathrynberg,327a4ce7,71.208.191.208,0,0,10,4,0,4.1034694699991014
6988937a-d43f-4efc-a4c8-b8c4bb4bd267,2022-10-21 12:20:29.496187,U000793,4620165557864579,462016,M00003,Retail,62.7,EUR,Morrisstad,a119aecc,176.102.208.92,0,0,12,4,0,4.154184562578117
8c65884f-bfd7-4a00-bcc6-c63a6e254809,2022-10-22 09:21:51.530206,U000059,4555625881537141,455562,M00022,Retail,81.53,USD,Wrightville,5dd1a6b3,71.29.68.183,0,0,9,5,1,4.413161863604593
96796f67-2fb3-4ae1-8de9-1e974a08c089,2022-10-22 09:32:47.727451,U000563,4303491891179720,430349,M00193,Entertainment,38.68,USD,Shawnmouth,910e3d1f,30.72.143.250,0,0,9,5,1,3.6808472824166723
7f130c65-af2d-4600-95a9-efcc13c01ff9,2022-10-22 10:36:09.704577,F000026,4773759493307811,477375,M00068,Retail,935.11,USD,North Scottshire,3fd5f7ea,63.104.134.227,1,1,10,5,1,6.841732990940018
d6fc20c8-dab2-4339-afda-2d3b381977bf,2022-10-22 10:38:06.078765,F000026,4848170361007700,484817,M00151,Restaurant,845.54,USD,North Scottshire,3fd5f7ea,90.96.111.178,1,1,10,5,1,6.741157453853122
a5bc0675-3844-4541-b1a0-5641fd444e38,2022-10-22 10:39:47.334522,F000026,4848170361007700,484817,M00068,Retail,313.53,USD,North Scottshire,3fd5f7ea,90.90.14.171,0,1,10,5,1,5.751079461098359
edd50164-ab73-46a4-a5cd-778449a99e33,2022-10-22 10:42:08.025574,F000026,4773759493307811,477375,M00068,Retail,553.98,USD,North Scottshire,80d10fc0,90.90.88.196,0,1,10,5,1,6.318932077061085
a23b6295-0479-49bc-b631-a293b21c5347,2022-10-22 10:42:20.212071,F000026,4773759493307811,477375,M00151,Restaurant,336.37,USD,North Scottshire,3fd5f7ea,18.16.123.239,1,1,10,5,1,5.821180250924531
d7776118-7745-404a-9111-0b209b28633f,2022-10-22 10:45:59.157676,F000026,4773759493307811,477375,M00151,Restaurant,524.06,USD,North Scottshire,3fd5f7ea,190.163.240.228,1,1,10,5,1,6.263512541775794
9faf751d-aa75-40db-a137-9a054acb9367,2022-10-22 10:47:20.112356,F000026,4848170361007700,484817,M00068,Retail,390.0,USD,North Scottshire,3fd5f7ea,213.118.31.130,1,1,10,5,1,5.968707559985366
536d863e-c797-4cdb-aa46-71d11adc6e1c,2022-10-22 10:50:09.980316,F000026,4848170361007700,484817,M00068,Retail,616.06,USD,North Scottshire,3fd5f7ea,42.145.213.19,1,1,10,5,1,6.424966263910002
b386afa8-c85a-4589-951f-5ee8db13b30d,2022-10-22 14:07:08.504362,U000827,4016125901639947,401612,M00119,Retail,80.4,USD,Port Karenborough,e6982193,126.191.170.221,0,0,14,5,1,4.399375273008495
830fc68f-fb39-4cf6-a862-fd23f94123cf,2022-10-22 14:45:26.005812,U000239,4173420696942153,417342,M00135,Restaurant,992.99,USD,Andersonborough,1cd3eb26,183.192.47.11,0,0,14,5,1,6.901727146243795
ce7fdb0d-db1c-46eb-99df-673cb955f85c,2022-10-22 14:52:50.652614,U000071,4265676618251283,426567,M00008,Restaurant,284.64,USD,Ricebury,85c5d52d,96.10.126.220,0,0,14,5,1,5.654732276680909
9274f02b-74e3-4491-a1c1-7fa8a9ab6a27,2022-10-23 09:25:41.332056,F000014,4830830697899951,483083,M00055,Restaurant,90.57,USD,South Nicholashaven,b75a9506,141.128.209.9,1,1,9,6,1,4.517103707119641
18751723-ff01-4cef-a7e4-fabcb2ddda5d,2022-10-23 09:26:31.873968,F000014,4454983671467496,445498,M00055,Restaurant,245.9,USD,South Nicholashaven,b75a9506,162.159.66.120,1,1,9,6,1,5.508983396351134
e44a3a69-f09c-47d8-9928-c6aa1688967a,2022-10-23 09:26:50.762166,F000014,4830830697899951,483083,M00037,Restaurant,252.17,USD,South Nicholashaven,b75a9506,20.197.17.80,1,1,9,6,1,5.534061199837985
092e1855-6c32-45ed-a785-9f0472fa159b,2022-10-23 09:28:05.994668,F000014,4454983671467496,445498,M00037,Restaurant,235.35,USD,South Nicholashaven,b75a9506,167.187.134.76,1,1,9,6,1,5.465313757239246
b4582ea4-2c69-44f7-ad2d-1ad9bc0c4d44,2022-10-23 09:29:04.460302,F000014,4830830697899951,483083,M00048,Restaurant,487.85,USD,South Nicholashaven,7834d462,170.212.234.237,1,1,9,6,1,6.19205569395168
da30cfa0-b791-4b66-bd4b-ffa3c545dfb8,2022-10-23 09:44:36.186991,U000147,4599162473149869,459916,M00037,Restaurant,70.58,USD,South Denise,9416441a,95.210.219.120,0,0,9,6,1,4.2708157053378795
1be7c2e6-7096-4c8a-978a-7a701b733dd5,2022-10-23 13:11:47.709375,U000854,4848426483336793,484842,M00065,Travel,122.38,USD,Johnsonhaven,fa55fe66,99.60.98.130,0,0,13,6,1,4.815269023781492
be212ea8-2f0b-4fd5-bdd8-e74493acd63a,2022-10-24 03:02:59.264623,U000062,4245650609835847,424565,M00104,Retail,148.38,USD,South Williamside,b0e67d84,204.64.208.200,0,0,3,0,0,5.0064933949289205
be1c3514-eba3-4663-97d9-335b94ffb3c7,2022-10-24 10:38:50.394587,U000888,4304450020268381,430445,M00086,Entertainment,247.14,USD,Peterston,77aa41e6,72.130.208.32,0,0,10,0,0,5.513993103014726
16eb7ec3-bccf-4017-808f-af8462734182,2022-10-24 11:07:52.889158,U000328,4960633991297100,496063,M00071,Entertainment,327.83,USD,Port Monica,813f6ecb,115.253.124.132,0,0,11,0,0,5.795540899895742
bfdd1c9b-d56e-4706-a2d1-5cfb75be00dd,2022-10-24 13:41:37.294255,U000138,4386120750110241,438612,M00140,Restaurant,357.96,USD,New Lorraineview,9008af65,19.189.192.62,0,0,13,0,0,5.883210961667728
15d38fa0-e6be-4739-8218-da6821db9063,2022-10-25 17:47:49.303684,U000604,4652444544608386,465244,M00114,Entertainment,97.19,GBP,Haleyfort,e7e637be,130.229.208.14,0,0,17,1,0,4.586904377181199
34c23131-0be7-44a1-94ae-9f4b33eb0d35,2022-10-26 11:33:42.393297,U000940,4981775512944143,498177,M00183,Retail,83.47,USD,Deborahborough,df5c0296,173.4.184.18,0,0,11,2,0,4.436396441739405
9c01c8dc-c574-4697-b77f-f65ca87c4d93,2022-10-26 12:19:13.921773,U000356,4985298940626071,498529,M00168,Retail,126.14,USD,Combsland,eecf49cf,71.196.106.97,0,0,12,2,0,4.845288841508263
df4f4de2-ec5a-4aeb-b95f-b92839d074d6,2022-10-26 14:21:13.065226,U000193,4227846997335497,422784,M00194,Restaurant,125.54,USD,Samanthachester,a278004e,152.127.5.234,0,0,14,2,0,4.840558463718739
368c9bfa-ef83-4cc3-ab62-11c031363301,2022-10-26 16:42:05.247428,U000364,4240107835674305,424010,M00197,Retail,1091.93,USD,North Kimborough,ecb1fac1,126.7.224.251,0,0,16,2,0,6.9966174422098115
50e4f102-8580-4f4f-8943-ab04c5730354,2022-10-27 11:02:20.065833,U000625,4110090605308865,411009,M00133,Entertainment,508.12,USD,Johnberg,148e9b65,71.53.155.73,0,0,11,3,0,6.232683745149422
c3e1540e-d555-4b05-be11-26ec039f438a,2022-10-27 11:20:46.400683,U000332,4303064421214612,430306,M00128,Travel,273.91,USD,West Elizabeth,053c7e24,39.206.121.244,0,0,11,3,0,5.616443771373892
b101b790-a493-4f21-b97c-a1a757593d83,2022-10-27 11:27:24.787550,U000094,4340438427978815,434043,M00191,Retail,49.39,USD,West Kimberlystad,ff7ebe5f,114.248.146.45,0,0,11,3,0,3.9197927426925068
8c907660-a68d-4d19-a89a-ee9715f7835a,2022-10-27 12:31:35.009195,U000414,4488810798334236,448881,M00024,Entertainment,115.67,USD,Lake Jennifer,53c132be,103.46.157.171,0,0,12,3,0,4.759349436835766
9f6983d2-87a7-49fe-9db0-627415022654,2022-10-27 16:13:59.658169,U000726,4642789615738550,464278,M00111,Retail,190.91,USD,East Amyland,df01c57f,33.201.187.157,0,0,16,3,0,5.257026512130156
338df18c-da17-429f-9cc5-8f8d742d6354,2022-10-27 17:29:16.541324,U000231,4491141520850769,449114,M00106,Retail,124.65,USD,West Tyler,12ea01f7,61.10.47.99,0,0,17,3,0,4.833500263989602
ebe89335-114b-4ccf-a846-7f141dc85c95,2022-10-28 09:55:45.768987,U000309,4215285067625152,421528,M00197,Retail,264.38,USD,Port Amber,09d2e9b9,48.136.162.117,0,0,9,4,0,5.58116276110829
7069d6ef-5d27-43d8-9c77-5a92b8c8c88e,2022-10-28 11:19:51.347706,F000006,4650032990900647,465003,M00087,Restaurant,951.64,USD,Lake John,fca97eaa,187.154.247.7,1,1,11,4,0,6.859237077827411
b962d723-54ae-4586-b33d-969778b0d47a,2022-10-28 11:20:22.107896,F000006,4614427873554047,461442,M00012,Retail,760.03,USD,Lake John,fca97eaa,151.20.159.90,1,1,11,4,0,6.63467277889807
9637f277-2c51-4372-822c-eaa85708f41c,2022-10-28 11:21:22.252894,F000006,4614427873554047,461442,M00012,Retail,680.0,USD,Lake John,071dc55d,160.226.129.67,1,1,11,4,0,6.523562306149512
6dc07ef3-3686-4aa5-a99f-cb172278eac8,2022-10-28 11:21:42.032457,F000006,4614427873554047,461442,M00012,Retail,204.11,USD,Lake John,fca97eaa,163.166.126.191,0,1,11,4,0,5.323546420593813
f8ca9f47-8a89-4d68-84e6-eb4f2b42be73,2022-10-28 11:22:29.167475,F000006,4614427873554047,461442,M00087,Restaurant,673.75,USD,Lake John,fca97eaa,163.166.48.87,0,1,11,4,0,6.514342251898114
58a5bca1-4279-4756-9be7-cb22d9ffee74,2022-10-28 11:30:16.691943,F000006,4614427873554047,461442,M00012,Retail,959.0,USD,Lake John,fca97eaa,194.127.145.125,1,1,11,4,0,6.866933284461882
ff5de1de-9738-45a8-bf8b-de903c6682ee,2022-10-28 15:13:11.180766,U000903,4217340242224195,421734,M00011,Restaurant,65.93,USD,Garyside,be2d2061,76.184.215.8,0,0,15,4,0,4.203647297112551
f5e10e31-05b4-426c-b38d-1ddac03d96cf,2022-10-28 17:25:40.175662,U000072,4069033119079037,406903,M00184,Restaurant,129.58,USD,Joelberg,ac367630,151.117.62.96,0,0,17,4,0,4.871986065758487
9fd1e070-0726-4420-9690-b33e7590df4f,2022-10-28 17:40:58.049258,U000592,4225936488208931,422593,M00189,Restaurant,291.69,USD,Guzmanland,84e3a80a,142.63.230.232,0,0,17,4,0,5.679114028440487
1297c77c-a794-4db2-bb7a-b83fa4933272,2022-10-29 13:17:45.707825,U000441,4768893628969646,476889,M00194,Restaurant,50.86,USD,Lindaview,8fb64f27,42.105.53.175,0,0,13,5,1,3.9485477801105184
add60715-ff56-4e64-8a53-8ef47fa101c4,2022-10-29 13:20:21.597001,U000959,4226934854039096,422693,M00089,Retail,45.86,USD,South Kimberly,37288612,17.139.131.207,0,0,13,5,1,3.8471644330796497
f6aedc8a-0beb-4fd6-b1d8-a08fbfe26247,2022-10-29 14:00:07.136551,U000230,4782806479695450,478280,M00174,Travel,295.01,USD,North Brittanyberg,86f46b83,20.15.165.172,0,0,14,5,1,5.690393237537185
f2073666-95fc-4adc-865e-361d314ba333,2022-10-30 10:29:59.426417,F000026,4848170361007700,484817,M00198,Entertainment,551.26,USD,North Scottshire,3fd5f7ea,133.138.3.186,1,1,10,6,1,6.314018949877343
0469813a-671b-435c-9904-0c57e445dbb6,2022-10-30 10:30:29.087898,F000026,4848170361007700,484817,M00189,Restaurant,713.37,USD,North Scottshire,3fd5f7ea,153.201.218.186,1,1,10,6,1,6.571401035399472
5f9130cf-7817-4224-a76a-d0f78b11a337,2022-10-30 10:32:19.939114,F000026,4773759493307811,477375,M00189,Restaurant,886.05,USD,Nancyport,3fd5f7ea,147.191.246.165,1,1,10,6,1,6.787901350506657
9183467d-6d22-4fca-8432-6e079fd7d98a,2022-10-30 10:33:28.380862,F000026,4773759493307811,477375,M00189,Restaurant,175.6,USD,North Scottshire,3fd5f7ea,90.90.167.92,0,1,10,6,1,5.173887288169859
bb7e217a-ad00-42be-a2b1-bc52f6527a72,2022-10-30 13:18:01.273185,U000651,4312021915057641,431202,M00074,Restaurant,238.95,USD,Crawfordport,100fd744,124.21.199.220,0,0,13,6,1,5.4804305683042545
