transaction_id,timestamp,user_id,card_number,bin_number,merchant_id,merchant_category,transaction_amount,currency,location,device_id,ip_address,foreign_ip_flag,fraud_label,hour_of_day,day_of_week,is_weekend,amount_log
158d2b55-05b4-4d6d-b5a2-b591cec35dbc,2022-03-21 21:27:28.991089,F000008,4673332973239648,467333,M00102,Restaurant,0.51,USD,Billside,58d6e4d3,30.57.169.230,1,1,21,0,0,0.412109650826833
4c302dc3-a5d0-4a70-9f03-08e4832c1bc8,2022-03-21 21:27:54.871048,F000008,4673332973239648,467333,M00102,Restaurant,0.97,USD,Billside,58d6e4d3,203.188.85.160,1,1,21,0,0,0.6780335427498971
cf2e7434-2e85-4c3a-b2fa-e866bf1523b0,2022-03-21 21:28:04.971603,F000008,4673332973239648,467333,M00102,Restaurant,1.57,USD,Billside,58d6e4d3,161.58.171.235,1,1,21,0,0,0.9439058989071284
53311ebb-640d-4807-a989-a3da9e6338d8,2022-03-21 21:28:08.717853,F000008,4673332973239648,467333,M00102,Restaurant,1.07,USD,Billside,58d6e4d3,17.108.178.4,1,1,21,0,0,0.7275486072772778
6daf4ca6-0791-4aa5-a8f9-65345fd1ed83,2022-03-21 21:28:12.030516,F000008,4673332973239648,467333,M00102,Restaurant,1.49,USD,Billside,58d6e4d3,79.79.138.56,1,1,21,0,0,0.9122827104766162
0a95234a-8e0e-4f64-8d96-74b74d6f91d0,2022-03-21 21:28:34.615561,F000008,4673332973239648,467333,M00102,Restaurant,1.18,EUR,Billside,58d6e4d3,49.111.210.130,1,1,21,0,0,0.7793248768009976
68805010-c64b-4726-99c6-08fb8be96232,2022-03-21 21:28:39.309763,F000008,4673332973239648,467333,M00102,Restaurant,1.02,USD,Billside,58d6e4d3,19.25.76.248,1,1,21,0,0,0.7030975114131134
afeb79c5-feda-4453-87cc-1f06273749d5,2022-03-21 21:28:43.511558,F000008,4673332973239648,467333,M00102,Restaurant,0.41,USD,Billside,58d6e4d3,141.98.198.130,1,1,21,0,0,0.3435897043900769
35c906ce-4734-437f-96ef-543f857c5c62,2022-03-21 21:28:49.562726,F000008,4673332973239648,467333,M00102,Restaurant,0.92,USD,Billside,58d6e4d3,188.139.7.205,0,1,21,0,0,0.6523251860396903
17eb01bf-c49d-49c0-be9f-22a534d5e481,2022-03-21 21:28:50.089966,F000008,4673332973239648,467333,M00102,Restaurant,1.16,USD,Billside,58d6e4d3,177.241.230.245,1,1,21,0,0,0.7701082216960736
f269bed7-a862-4ba2-b479-1cf59b5a9d29,2022-03-21 21:28:54.443817,F000008,4673332973239648,467333,M00102,Restaurant,1.04,USD,Billside,58d6e4d3,186.154.173.205,1,1,21,0,0,0.712949807856125
f2221450-864f-4957-bf6b-49bb756b6c56,2022-03-21 21:28:57.027629,F000008,4673332973239648,467333,M00102,Restaurant,0.6,USD,Billside,58d6e4d3,221.186.120.112,1,1,21,0,0,0.4700036292457356
ad9ff978-0e9b-4a68-8bc1-985bd8ddd00b,2022-03-21 21:29:17.323352,F000008,4673332973239648,467333,M00102,Restaurant,1.29,USD,Billside,58d6e4d3,102.234.59.31,1,1,21,0,0,0.8285518175661483
8002d9cf-ad73-4f9c-968e-5b6c17b563fb,2022-03-21 21:29:24.746690,U000654,4546634544344145,454663,M00086,Entertainment,38.96,USD,South Ashleyshire,21c7cc89,181.207.1.124,0,0,21,0,0,3.687878953780353
f0e6c69d-93c4-4bd4-98c7-5c5c82659dd9,2022-03-21 21:29:44.006412,F000008,4673332973239648,467333,M00102,Restaurant,0.8,USD,Billside,58d6e4d3,159.170.98.188,1,1,21,0,0,0.5877866649021191
76a9e0eb-d1d2-4ce7-bd57-ae6b147b9022,2022-03-21 21:29:45.903903,F000008,4673332973239648,467333,M00102,Restaurant,1.89,USD,Billside,58d6e4d3,188.139.217.128,0,1,21,0,0,1.0612565021243408
3479bca0-4659-4c04-98c8-12cbd3f8cd9b,2022-03-21 21:29:51.246165,F000008,4673332973239648,467333,M00102,Restaurant,0.0,USD,Billside,58d6e4d3,135.15.203.168,1,1,21,0,0,0.0
02616cb8-3f99-4917-90d8-abf5e7d370f2,2022-03-21 21:30:35.930597,F000008,4673332973239648,467333,M00102,Restaurant,0.22,USD,Billside,58d6e4d3,10.207.175.238,1,1,21,0,0,0.1988508587451652
306f921e-650c-44fd-adef-076a5466b854,2022-03-21 21:30:36.459306,F000008,4673332973239648,467333,M00102,Restaurant,0.27,USD,Billside,58d6e4d3,75.185.194.36,1,1,21,0,0,0.23901690047049992
9c0662c3-93a1-4cb3-a338-26a93db46923,2022-03-21 21:31:09.051521,F000008,4673332973239648,467333,M00102,Restaurant,0.33,USD,Billside,58d6e4d3,20.220.207.190,1,1,21,0,0,0.2851789422336624
7aea8dc2-a007-41f8-b7a4-376f5fd85c57,2022-03-21 21:31:25.089114,F000008,4673332973239648,467333,M00102,Restaurant,1.4,USD,Billside,58d6e4d3,15.210.73.63,1,1,21,0,0,0.8754687373538999
2debbb6a-4f6e-4b8c-8789-c88384d6e8ae,2022-03-21 21:31:28.554601,F000008,4673332973239648,467333,M00102,Restaurant,1.42,USD,Billside,58d6e4d3,88.199.99.203,1,1,21,0,0,0.883767540168595
cb752d86-baf8-4a4d-ac19-4403e0825fcc,2022-03-21 21:31:53.349897,F000008,4673332973239648,467333,M00102,Restaurant,0.53,USD,Billside,f31e7cb8,15.158.191.87,1,1,21,0,0,0.4252677354043441
50715ee1-dba7-4b96-bd1b-4c457f58d4e1,2022-03-21 21:31:54.837711,F000008,4673332973239648,467333,M00102,Restaurant,0.91,USD,Billside,58d6e4d3,149.39.207.153,1,1,21,0,0,0.6471032420585384
5fc71552-59e8-4174-ade8-b4480e2579e6,2022-03-21 21:32:00.848533,F000008,4673332973239648,467333,M00102,Restaurant,1.02,USD,Billside,58d6e4d3,29.86.214.27,1,1,21,0,0,0.7030975114131134
4cc9e364-b78b-4272-b3ed-11c7a28dd5a0,2022-03-21 21:32:04.693848,F000008,4673332973239648,467333,M00102,Restaurant,0.05,USD,Billside,58d6e4d3,188.139.187.249,0,1,21,0,0,0.048790164169432
c0636f6c-b64d-4f85-9e33-5555f05a8281,2022-03-21 21:32:06.695162,F000008,4673332973239648,467333,M00102,Restaurant,0.41,USD,Billside,58d6e4d3,200.182.94.33,1,1,21,0,0,0.3435897043900769
ce34c356-00f9-47a4-9cfa-46306c0f764c,2022-03-21 21:32:07.831159,F000008,4673332973239648,467333,M00102,Restaurant,0.65,USD,Billside,58d6e4d3,199.54.124.185,1,1,21,0,0,0.5007752879124893
8e347fbc-af0a-460b-affe-4ea9fd8cdef4,2022-03-21 21:32:23.401225,F000008,4673332973239648,467333,M00102,Restaurant,1.67,USD,Billside,58d6e4d3,104.195.12.139,1,1,21,0,0,0.9820784724121582
98716576-36a5-4e4b-83b0-7f422a92d47d,2022-03-21 21:32:48.937918,F000008,4673332973239648,467333,M00102,Restaurant,0.77,USD,Billside,58d6e4d3,206.99.241.131,1,1,21,0,0,0.5709795465857378
588cb397-56a9-44f3-b0f0-53a79e4f7b1a,2022-03-21 21:33:13.921829,F000008,4673332973239648,467333,M00102,Restaurant,0.62,USD,Billside,58d6e4d3,202.83.167.218,1,1,21,0,0,0.4824261492442927
001864c5-40a1-4986-a742-94f247f0ca6b,2022-03-21 21:33:51.178571,F000008,4673332973239648,467333,M00102,Restaurant,1.11,USD,Billside,58d6e4d3,125.36.59.20,1,1,21,0,0,0.7466879474879752
ac8bdb0a-5575-44eb-8dbc-5fc45f853b2a,2022-03-21 21:33:58.178776,F000008,4673332973239648,467333,M00102,Restaurant,1.64,USD,Billside,58d6e4d3,115.237.147.151,1,1,21,0,0,0.9707789171582248
993d955c-9dde-47bb-a486-92f80ea76d69,2022-03-21 21:33:59.025403,F000008,4673332973239648,467333,M00102,Restaurant,1.13,USD,Billside,58d6e4d3,119.254.177.222,1,1,21,0,0,0.7561219797213337
c6476fe6-ce3f-4cfd-9f97-e03181fbb9a5,2022-03-21 21:35:35.612474,F000008,4673332973239648,467333,M00102,Restaurant,0.58,USD,Billside,58d6e4d3,66.36.226.85,1,1,21,0,0,0.4574248470388754
aa06233f-3f61-4286-8d2e-6ec2848d8590,2022-03-21 21:35:58.686649,F000008,4673332973239648,467333,M00102,Restaurant,0.88,USD,Billside,58d6e4d3,57.231.44.68,1,1,21,0,0,0.6312717768418579
c0225cc7-faaf-4585-9b5a-9e1d0db747bd,2022-03-21 21:36:14.170405,F000008,4673332973239648,467333,M00102,Restaurant,1.87,USD,Billside,9b58f53c,125.135.28.81,1,1,21,0,0,1.0543120297715298
3dc14ef1-a70e-4f23-a04c-b5dd6cae82e9,2022-03-21 21:36:24.690319,F000008,4673332973239648,467333,M00102,Restaurant,0.46,USD,Billside,58d6e4d3,51.253.60.83,1,1,21,0,0,0.3784364357202451
dc5248c5-5381-408e-8b9f-06c68e248abc,2022-03-21 21:37:10.902953,F000008,4673332973239648,467333,M00102,Restaurant,0.45,USD,Billside,ad1f7043,108.24.210.116,1,1,21,0,0,0.37156355643248307
1011f827-08ca-4d19-97cb-228a0a3603be,2022-03-21 21:37:19.252689,F000008,4673332973239648,467333,M00102,Restaurant,0.78,USD,Billside,58d6e4d3,122.91.208.8,1,1,21,0,0,0.5766133643039938
561c17d3-9067-4246-acb4-6cae5f877cf0,2022-03-21 21:37:21.535596,F000008,4673332973239648,467333,M00102,Restaurant,1.57,USD,Billside,58d6e4d3,14.156.238.103,1,1,21,0,0,0.9439058989071284
b7f0e09f-7a43-467b-acfd-f29dc32e1f0f,2022-03-21 21:37:28.068528,F000008,4673332973239648,467333,M00102,Restaurant,0.58,USD,Billside,58d6e4d3,188.139.95.239,0,1,21,0,0,0.4574248470388754
b60e6fd3-521f-4c2f-af98-c29897b5658e,2022-03-21 21:37:36.280621,F000008,4673332973239648,467333,M00102,Restaurant,0.0,USD,Billside,58d6e4d3,92.44.43.150,1,1,21,0,0,0.0
1b5f5385-99c1-4f3e-948f-3eb320078ebb,2022-03-22 09:03:40.831430,U000643,4222739389920452,422273,M00091,Restaurant,63.44,USD,Vazquezbury,0e990595,214.136.22.195,0,0,9,1,0,4.165734558308774
97837de3-c226-4cd9-9b2d-ed4cbad99977,2022-03-22 11:00:22.977625,U000018,4909670546688932,490967,M00071,Entertainment,8.6,USD,Matthewfurt,1c80744c,168.185.83.5,0,0,11,1,0,2.2617630984737906
82101704-1534-421f-8625-4a3fe28150c3,2022-03-22 11:50:48.619026,U000350,4512257207650242,451225,M00055,Restaurant,5.26,USD,East Erintown,49800fc3,211.136.46.110,0,0,11,1,0,1.8341801851120072
532b33b2-09fd-43b0-80fc-a1761b8cb517,2022-03-22 12:05:57.591388,U000070,4088398225871396,408839,M00001,Grocery,104.56,USD,Davishaven,1d3584ac,73.115.244.24,0,0,12,1,0,4.659279511635123
e997b185-6085-4879-86ac-a45c18f55867,2022-03-22 14:54:54.469904,U000210,4929060078068677,492906,M00068,Retail,22.05,USD,Caldwellburgh,cc72ac21,62.215.76.118,0,0,14,1,0,3.1376657694426577
4470b9a2-2641-433c-bf64-bbfbfb4829f9,2022-03-22 18:51:49.961787,U000652,4355373096496926,435537,M00040,Restaurant,5.0,USD,Alexanderville,91a82f1a,100.222.203.237,0,0,18,1,0,1.791759469228055
11e8f89d-16e8-4a2a-aa0e-cad0d76e315e,2022-03-22 19:03:00.653034,U000149,4890260127961147,489026,M00041,Grocery,141.5,USD,East Melissahaven,7314e32c,50.55.197.213,0,0,19,1,0,4.959341999708705
9ff00a06-f47f-4e2f-b753-40269f929e23,2022-03-22 20:58:24.926524,U000565,4927045238885625,492704,M00087,Retail,107.65,GBP,West Angela,b97b79e0,162.43.23.159,0,0,20,1,0,4.688131706702439
1ef35e06-0e05-4d0b-8983-aecc24ac839d,2022-03-22 21:20:40.630986,U000477,4614707986321065,461470,M00091,Restaurant,46.39,GBP,West Alexanderburgh,2357c965,152.30.247.18,0,0,21,1,0,3.858411235979497
ce3660fe-fa4d-4d6f-95b1-d197226bf0cc,2022-03-23 10:14:06.617562,U000208,4623972652735431,462397,M00107,Retail,26.09,USD,Port Laura,c2f77190,114.169.20.158,0,0,10,2,0,3.2991646560970036
46971ec8-d741-4f4b-81c4-e7abf7fa163a,2022-03-23 14:22:07.099025,U000147,4300981806356515,430098,M00096,Entertainment,95.32,USD,South Denise,f202ebf9,95.210.134.171,0,0,14,2,0,4.567675981560511
d62d8582-fb9d-4952-a9c9-e06ca502165b,2022-03-23 14:55:58.022331,U000271,4982274954508920,498227,M00092,Gas,36.59,USD,Melissashire,e2acd196,189.232.185.247,0,0,14,2,0,3.6267380575760866
9cc9f7b8-b5d6-4f16-b935-bdb9e07809b8,2022-03-23 17:36:15.926253,U000706,4478686237600888,447868,M00091,Restaurant,18.16,USD,Larryview,15544a4d,87.247.245.163,0,0,17,2,0,2.9528247725427144
52ca588a-adcd-430a-94a1-738fd4f29bde,2022-03-23 21:42:10.527829,U000571,4539835844617770,453983,M00022,Retail,6.45,USD,East Lindsey,4f498f61,89.92.38.47,0,0,21,2,0,2.0082140323914683
2c751148-5df7-416f-9c16-40b09ef20a6a,2022-03-24 10:57:36.550047,U000734,4869830521690398,486983,M00037,Restaurant,5.0,GBP,East Anthony,53653966,103.23.247.55,0,0,10,3,0,1.791759469228055
061c607f-8312-4683-b5c7-b1bfff901d72,2022-03-24 12:36:08.420729,U000492,4358853798214336,435885,M00019,Grocery,156.11,USD,Isaacfort,56073beb,99.3.129.17,0,0,12,3,0,5.056946196959506
125dc050-6239-41ee-be4d-9e62ad2ce907,2022-03-24 15:50:43.746957,U000401,4715160252986708,471516,M00115,Travel,65.66,USD,Grahammouth,ae4a4521,74.70.187.16,0,0,15,3,0,4.199605072879594
41ec833c-f5f7-45c0-98c9-8b4a37ddcbea,2022-03-24 20:24:29.777535,U000019,4641708053100330,464170,M00010,Grocery,49.76,USD,New Elijahberg,db743f95,59.35.93.132,0,0,20,3,0,3.927108642846187
9edca513-c906-4da0-88cb-97504abe2a34,2022-03-25 09:36:27.451640,U000392,4830945154809408,483094,M00025,Retail,6.29,USD,Darlenefurt,4698bcc8,37.121.136.174,0,0,9,4,0,1.986503546020567
6c8faab0-578b-4c92-af5d-f42186874726,2022-03-25 11:53:40.319078,U000422,4155333426433504,415533,M00014,Restaurant,57.51,EUR,South David,34e8a632,220.237.58.183,0,0,11,4,0,4.069197679800145
2c48a88d-e9b4-415d-966d-e684b3f64f1e,2022-03-25 13:26:09.589154,U000080,4890250392614299,489025,M00069,Grocery,6.34,USD,New Mary,ecfe3b26,210.242.14.218,0,0,13,4,0,1.9933388426264242
5905c22f-7cab-4ca2-8f38-24db68cd41f6,2022-03-25 14:39:22.872689,U000608,4912187062932888,491218,M00059,Retail,79.92,USD,Lake Belindaborough,544d8fce,208.147.33.100,0,0,14,4,0,4.393461012299545
75eea60c-f5fa-4df7-b031-482a8bf83680,2022-03-25 19:05:07.326918,U000388,4161620281237109,416162,M00095,Retail,73.55,USD,Clarkmouth,783a4998,123.176.34.234,0,0,19,4,0,4.311470041210748
41eab684-b2b8-40b9-a017-d2da54e80326,2022-03-25 21:30:18.403839,U000731,4762592386879064,476259,M00105,Restaurant,5.0,USD,Brownfort,71410a07,147.4.8.29,0,0,21,4,0,1.791759469228055
f7bf02a9-2120-458a-902e-bae8347a13fa,2022-03-26 10:22:20.533377,U000251,4550842891077118,455084,M00053,Entertainment,39.9,USD,Port Annahaven,9b94af61,55.138.30.89,0,0,10,5,1,3.711130063048756
cc290f27-f2fa-4fef-b2f9-3e6ea5e364c0,2022-03-26 17:33:26.380114,U000692,4143672868112307,414367,M00109,Entertainment,71.42,USD,Barbaratown,ce032168,191.115.102.102,0,0,17,5,1,4.282482504337495
22a363ab-00d5-4c5b-976b-217baa5906a3,2022-03-27 15:11:15.880095,U000014,4981693406088358,498169,M00109,Entertainment,46.38,USD,Jonesmouth,8a924425,164.135.184.75,0,0,15,6,1,3.8582001987306396
ffccdb87-0061-4413-9efc-ed973387633d,2022-03-28 10:58:16.321098,U000140,4435368222394312,443536,M00041,Grocery,97.23,USD,Lake Lauren,37f0713d,42.21.177.59,0,0,10,0,0,4.5873116676867784
dde76a8f-97fd-455e-85e5-cd2d412caa77,2022-03-28 11:46:01.538196,U000102,4582710910430067,458271,M00075,Retail,32.48,EUR,Courtneyhaven,07d3076b,90.29.106.247,0,0,11,0,0,3.5109482456212744
1a3c8069-7106-4131-afe7-3b099de2e4ed,2022-03-28 14:51:27.361017,U000052,4058527722170433,405852,M00102,Restaurant,6.51,USD,Port Jameston,7a04dd92,205.91.183.250,0,0,14,0,0,2.0162354657760435
4a5dbd03-42d5-4420-8c58-776cde233549,2022-03-28 16:02:47.895804,U000163,4484631224179746,448463,M00081,Grocery,6.04,EUR,North Edward,d14c6383,157.97.236.244,0,0,16,0,0,1.951608170169951
564cd7cc-2d61-4894-a8fe-47294fa28fee,2022-03-28 16:54:40.270598,U000568,4812312392049101,481231,M00063,Restaurant,89.88,USD,Rodgersland,28f797b1,181.47.125.240,0,0,16,0,0,4.509539954972841
7ef90e50-2e12-4e2d-ad57-fcc833b22102,2022-03-28 18:32:33.523765,U000248,4122031030372361,412203,M00075,Retail,5.0,USD,North Kevin,24ae33fa,117.250.152.156,0,0,18,0,0,1.791759469228055
1e934bad-7b6a-477c-a342-6ddf9cba8ea6,2022-03-28 19:49:58.841690,U000206,4318195883734037,431819,M00072,Travel,12.0,USD,Port Edwardfort,f10112b9,187.78.75.11,0,0,19,0,0,2.5649493574615367
6cf89d79-a355-4775-95ac-dc5815850b0b,2022-03-28 20:15:29.656830,U000772,4558115744965397,455811,M00022,Retail,53.03,USD,South Brandonfort,4d65cc79,81.152.194.182,0,0,20,0,0,3.9895394478559743
27a3becb-0a97-416c-8029-4b880b9e6148,2022-03-29 03:13:59.482694,U000711,4818223879402628,481822,M00070,Grocery,113.55,USD,New Michaelland,dcdda787,62.174.20.166,0,0,3,1,0,4.741011408899505
544bc195-7a1b-48d9-908b-ff3879207a38,2022-03-29 09:11:14.196126,U000053,4486874034505415,448687,M00097,Retail,36.67,USD,Bellton,47f9e4bc,37.152.245.103,0,0,9,1,0,3.62886402170395
e47138c9-d0a3-45d7-bc6f-e89d8f973e91,2022-03-29 10:47:34.294655,U000010,4842513542784984,484251,M00031,Restaurant,166.53,USD,Lake Lisaport,9aec0227,118.174.50.56,0,0,10,1,0,5.121162439705441
4a129975-8f48-4b97-99be-78ec47644be2,2022-03-29 11:07:52.382850,U000377,4477324491342135,447732,M00016,Grocery,106.96,USD,North Carmen,a932c0f0,21.166.148.20,0,0,11,1,0,4.681760788149804
57d8a99c-a1d6-403e-bd49-d5722b2e2968,2022-03-29 16:22:45.882726,U000284,4004125777118376,400412,M00116,Grocery,31.55,USD,South Lori,7b99f045,132.225.89.79,0,0,16,1,0,3.482777368654578
8da4df7f-4df0-47c9-9b7b-a8dd5c2140b5,2022-03-30 10:29:43.965726,U000384,4241118600892195,424111,M00025,Retail,11.79,USD,Leeport,7c5e433c,159.73.184.187,0,0,10,2,0,2.548663615590751
7b1dba22-e4e0-4ecf-a3dc-1446f778e2bf,2022-03-30 11:21:27.050590,U000030,4639821465840445,463982,M00091,Restaurant,15.61,USD,Port Meganville,fee64b8e,173.112.203.127,0,0,11,2,0,2.8100049236252036
c43f9e06-517b-44a1-b21b-20cb5d6a54fb,2022-03-30 13:08:20.120582,U000590,4942968827697047,494296,M00095,Retail,122.81,USD,New Michaelville,acfc6243,174.246.168.130,0,0,13,2,0,4.8187481324326
61d6693b-ff10-4bfc-93fc-b11ff2344a14,2022-03-30 14:53:17.243415,U000689,4999466450999907,499946,M00112,Retail,5.0,USD,North Brandonside,65957487,120.28.161.250,0,0,14,2,0,1.791759469228055
9852e045-3ca7-4ad9-bad7-b3f7a0480948,2022-03-30 15:55:05.825031,U000433,4372450184819737,437245,M00022,Retail,5.18,USD,Evansville,2938fbcb,123.227.182.40,0,0,15,2,0,1.8213182714695995
de95ab7a-204f-4033-b8ac-8f84c4bf7f6a,2022-03-31 09:26:30.524815,U000164,4356475705120463,435647,M00094,Grocery,5.0,USD,New Theodoreborough,6f962ac1,21.223.231.87,0,0,9,3,0,1.791759469228055
27e73fc4-19ce-4974-a12b-dfaa811baf67,2022-03-31 18:50:31.317773,U000070,4088398225871396,408839,M00001,Grocery,8.71,USD,Davishaven,1d3584ac,73.115.97.225,0,0,18,3,0,2.2731562823032334
dff69ba4-59b7-4453-a55e-2c9f4ddcadb5,2022-03-31 19:41:38.768195,U000712,4559046100792308,455904,M00067,Grocery,8.58,USD,Ronaldtown,dc9a5b25,46.160.68.35,0,0,19,3,0,2.259677591982769
592248c6-fddb-4909-af94-131b7515a890,2022-04-01 12:19:22.680121,U000031,4026217459615862,402621,M00107,Retail,11.91,USD,Courtneyfort,b95344c9,93.28.83.240,0,0,12,4,0,2.558002204858551
537ca62b-a4fd-44b9-acbc-564a16e33e14,2022-04-01 19:45:24.578770,U000760,4643158901649286,464315,M00075,Retail,410.24,USD,West Aaronmouth,0bbf176d,156.56.233.4,0,0,19,4,0,6.019176985674518
fdab19ea-25ed-4213-8a10-f313de4fda8d,2022-04-01 21:33:45.020927,U000442,4553585125389216,455358,M00064,Gas,279.62,USD,West Tonyfurt,5733a37b,205.106.18.91,0,0,21,4,0,5.63700144096585
8c8eaf05-0127-484c-8be8-e13c19c64a44,2022-04-02 09:49:43.266928,U000202,4328063461571734,432806,M00116,Grocery,232.37,USD,North James,4cbdd300,29.146.88.110,0,0,9,5,1,5.452625176886793
7a014fa7-ef18-45e7-95d4-3b56df3124e9,2022-04-02 12:42:12.039244,U000419,4970673499601054,497067,M00071,Entertainment,9.14,USD,Amandamouth,23a46b54,182.119.149.179,0,0,12,5,1,2.316487998163037
0ed0065f-febc-4d6c-ab1f-6d9ccf6edb8b,2022-04-02 14:33:49.783250,U000446,4959272827090810,495927,M00077,Retail,33.23,EUR,Savannahville,b4524840,43.128.72.146,0,0,14,5,1,3.533102452542094
cc85e881-5f68-4106-a0b9-297940aeba90,2022-04-02 15:22:52.470914,U000736,4244693172947632,424469,M00030,Gas,287.08,USD,New Jeffreyshire,2e7b9213,151.147.248.197,0,0,15,5,1,5.66323821934062
00f2c4fb-1291-4d2c-beba-c264e72736d1,2022-04-02 16:20:42.215563,U000682,4686524062215597,468652,M00030,Gas,36.57,USD,Brennanberg,069e69b1,32.33.203.14,0,0,16,5,1,3.6262058595858777
2ff2ad14-2402-45fb-a860-b0121c5110e8,2022-04-02 16:40:15.670469,U000688,4673446717762960,467344,M00026,Grocery,5.0,USD,West Jeffreyfurt,6905fe4e,209.93.231.241,0,0,16,5,1,1.791759469228055
10dc3013-1150-4f0f-a6dd-082554360216,2022-04-03 02:49:31.367002,F000007,4561833597487682,456183,M00085,Grocery,20.76,GBP,North Anthony,adb49d61,184.166.47.184,1,1,2,6,1,3.080073421987742
a6282096-a52e-43bb-8522-fa5aaf8df080,2022-04-03 02:51:20.958226,F000007,4561833597487682,456183,M00085,Grocery,14.96,USD,East Anthony,0c006606,147.138.6.228,0,1,2,6,1,2.7700855920216627
5217a402-be87-47fd-9897-6f11b2361962,2022-04-03 02:52:53.443382,F000007,4570237718430192,457023,M00085,Grocery,16.1,USD,East Anthony,0c006606,104.120.79.165,1,1,2,6,1,2.8390784635086144
e15623a9-66cb-4d41-b6bf-9ab0dd0f4996,2022-04-03 02:53:00.546079,F000007,4561833597487682,456183,M00071,Entertainment,38.04,USD,East Anthony,0c006606,147.138.123.102,0,1,2,6,1,3.664586761544892
9213b1c5-96c7-4b98-9836-ba201a6aa55b,2022-04-03 02:53:34.830065,F000007,4561833597487682,456183,M00085,Grocery,29.84,USD,New Veronicamouth,0c006606,53.231.23.83,1,1,2,6,1,3.4288125486951286
c9033683-3e48-483b-9ebb-d76910a06aa1,2022-04-03 02:53:51.285883,F000007,4561833597487682,456183,M00085,Grocery,29.25,USD,Hayesfurt,0c006606,109.64.228.79,1,1,2,6,1,3.4094961844768505
a0886fd5-646f-42c8-a17b-a3ee61098f5d,2022-04-03 02:55:45.581586,F000007,4561833597487682,456183,M00112,Retail,43.69,USD,East Anthony,0c006606,21.61.97.229,1,1,2,6,1,3.79974976294536
d2fdeeee-0a94-4a90-b3e6-a5f29cf02fea,2022-04-03 02:56:56.921155,F000007,4571918986646937,457191,M00085,Grocery,50.0,USD,West Michael,0c006606,29.229.222.222,1,1,2,6,1,3.9318256327243257
697d2431-30c3-4bfb-91c4-974589f7c123,2022-04-03 18:56:03.596172,U000255,4089434681054851,408943,M00076,Travel,135.3,USD,West Kristinatown,b372b770,125.124.32.43,0,0,18,6,1,4.914858338702487
238ab930-c364-4a88-b68e-29ce3b59f46d,2022-04-03 19:42:06.582393,U000324,4501917920252138,450191,M00102,Restaurant,716.19,USD,North Ashleychester,074afae9,218.251.228.105,0,0,19,6,1,6.575340798521669
64a774ba-7858-493f-b59f-19446edc9720,2022-04-03 21:31:52.344818,U000171,4589258320679983,458925,M00067,Grocery,1072.61,USD,East Ryanfurt,a549a993,42.98.226.134,0,0,21,6,1,6.978782080630074
530125de-60b9-4b57-a5f6-d94461523369,2022-04-03 21:46:27.094721,U000666,4083344470488788,408334,M00054,Restaurant,1134.88,USD,Alexandermouth,1399bba4,57.255.178.200,0,0,21,6,1,7.035162959898637
b8965c9a-4eb1-48f2-add2-c6642123d7e7,2022-04-04 11:41:56.489956,U000559,4767382097461914,476738,M00044,Grocery,8.37,USD,Simpsonside,0a774600,175.171.201.193,0,0,11,0,0,2.2375130962503307
c67bcbba-53f0-4159-93e3-4fd6bb037f91,2022-04-04 13:20:32.458541,U000031,4026217459615862,402621,M00051,Grocery,5.0,USD,Courtneyfort,b95344c9,93.28.151.47,0,0,13,0,0,1.791759469228055
23c32dea-df2a-4591-a9d3-95c3f597e978,2022-04-04 20:30:48.628043,U000280,4225999966361861,422599,M00023,Grocery,111.58,USD,Colemanbury,972a13d5,21.27.54.222,0,0,20,0,0,4.7236640800358805
ff0c3149-b50d-406f-9811-90d9eec73312,2022-04-06 14:12:49.377167,U000380,4178932064969357,417893,M00029,Restaurant,39.97,GBP,North Sydney,54fac782,145.210.212.30,0,0,14,2,0,3.7128400915587796
8836eaec-07e5-4770-90fd-9d87c3932be0,2022-04-07 09:55:48.999341,U000610,4898761081435616,489876,M00023,Grocery,56.41,USD,West Lisaview,846988bb,71.214.72.97,0,0,9,3,0,4.050218504179545
28b6a5c6-8fed-4753-9044-107858c24e90,2022-04-07 11:20:09.381576,U000762,4691961276620803,469196,M00114,Travel,10.42,USD,Port Alvin,cffb5880,117.77.88.39,0,0,11,3,0,2.435366204227864
958ff066-59c1-4691-b75c-35a2adb1dcbc,2022-04-07 16:56:11.183994,U000603,4427203886217501,442720,M00024,Entertainment,9.85,USD,Port Melaniefurt,3c5e515e,130.71.88.6,0,0,16,3,0,2.3841650799864684
df660354-7cc8-4afe-a92a-72a16ec7e16c,2022-04-07 20:19:02.079726,U000522,4429831522910739,442983,M00072,Travel,121.21,USD,East Joann,24699270,39.207.196.109,0,0,20,3,0,4.805740876449909
4237aeb3-00b8-4e7b-a7dc-9b3b8cbb7fa4,2022-04-08 13:58:53.123737,U000508,4867120072024557,486712,M00103,Retail,72.42,USD,North Frederickport,9a43e2db,180.157.14.247,0,0,13,4,0,4.2961963780686885
fcf8f875-6f5e-4385-9df7-21f4bc2ed2dc,2022-04-08 14:43:43.759007,U000338,4244211753617068,424421,M00024,Entertainment,14.33,USD,South Susanland,966a8867,122.248.171.147,0,0,14,4,0,2.7298116928837226
457f0238-4f3a-4d25-abbf-6db9b9090074,2022-04-08 16:04:38.596545,U000429,4737948714855246,473794,M00042,Grocery,35.4,USD,South Maria,5ba02914,200.79.243.118,0,0,16,4,0,3.594568774642695
